,0,1,title
0,0,http://www.memphis.edu,
5982,5982,http://www.memphis.edu/finance/programs/cfp_72topics.php,CFP_72_Topic_Courses -       	FIR      	 - University of Memphis   
5983,5983,http://www.memphis.edu/finance/programs/bba_minors.php,"Finance, Insurance and Real Estate (FIR) â Minor Programs  -       	FIR      	 - University of Memphis   "
5984,5984,http://www.memphis.edu/finance/programs/bba_riskmgmt.php,Risk Management and Insurance Concentration  -       	FIR      	 - University of Memphis   
5985,5985,http://www.memphis.edu/bioinformatics/people/faculty/affiliates/yan_cui.php,Yan Cui -       	Bioinformatics      	 - University of Memphis   
5986,5986,http://www.memphis.edu/bioinformatics/people/faculty/affiliates/jennifer_mandel.php,Jennifer Mandel -       	Bioinformatics      	 - University of Memphis   
5987,5987,http://www.memphis.edu/bioinformatics/people/faculty/affiliates/mohammed_yeasin.php,Mohammed Yeasin -       	Bioinformatics      	 - University of Memphis   
5988,5988,http://www.memphis.edu/chem/people/faculty/parrill.php,Abby Parrill -       	Department of Chemistry      	 - University of Memphis   
5989,5989,http://www.memphis.edu/cs/people/faculty_pages/vasile-rus.php,Vasile Rus -       	Computer Science      	 - University of Memphis   
5990,5990,http://www.memphis.edu/biology/people/faculty/thomas-sutter.php,"Thomas R. Sutter, Ph.D. -       	Biological Sciences      	 - University of Memphis   "
5991,5991,http://www.memphis.edu/chem/people/faculty/wang.php,Yongmei Wang -       	Department of Chemistry      	 - University of Memphis   
5992,5992,http://www.memphis.edu/cs/people/faculty_pages/vinhthuy-phan.php,Vinhthuy Phan -       	Computer Science      	 - University of Memphis   
5993,5993,http://www.memphis.edu/bioinformatics/people/faculty/affiliates/lih-yuan_deng.php,Lih-Yuan Deng -       	Bioinformatics      	 - University of Memphis   
5994,5994,http://www.memphis.edu/bioinformatics/people/faculty/affiliates/fridtjof_thomas.php,Fridtjof Thomas -       	Bioinformatics      	 - University of Memphis   
5995,5995,http://www.memphis.edu/bioinformatics/people/faculty/affiliates/max_garzon.php,Max Garzon -       	Bioinformatics      	 - University of Memphis   
5996,5996,http://www.memphis.edu/bioinformatics/people/alumni.php,Alumni -       	Bioinformatics      	 - University of Memphis   
5997,5997,http://www.memphis.edu/cs/people/faculty_pages/max-garzon.php,Max Garzon -       	Computer Science      	 - University of Memphis   
5998,5998,http://www.memphis.edu/bioinformatics/people/faculty/affiliates/ramin_homayouni.php,Ramin Homayouni -       	Bioinformatics      	 - University of Memphis   
5999,5999,http://www.memphis.edu/bioinformatics/people/faculty/affiliates/david_rogers.php,David Rogers -       	Bioinformatics      	 - University of Memphis   
6000,6000,http://www.memphis.edu/msci/people/ddbowman.php,Dale Bowman -       	Math Sciences      	 - University of Memphis   
6001,6001,http://www.memphis.edu/bioinformatics/people/faculty/affiliates/yongmei_wang.php,Yongmei Wang -       	Bioinformatics      	 - University of Memphis   
6002,6002,http://www.memphis.edu/bioinformatics/people/faculty/affiliates/abby_parrill.php,Abby Parrill -       	Bioinformatics      	 - University of Memphis   
6003,6003,http://www.memphis.edu/bioinformatics/people/faculty/affiliates/duane_mckenna.php,Duane McKenna -       	Bioinformatics      	 - University of Memphis   
6004,6004,http://www.memphis.edu/biology/people/faculty/bernie-daigle.php,"Bernie J. Daigle, Jr., Ph.D. -       	Biological Sciences      	 - University of Memphis   "
6005,6005,http://www.memphis.edu/bioinformatics/certificate/bioinformatics_certificate_application_2015.doc,
6006,6006,http://www.memphis.edu/bioinformatics/requirements/certapp2017.doc,
6007,6007,http://www.memphis.edu/bioinformatics/requirements/binfapp2017.doc,
6008,6008,http://www.memphis.edu/internships/studentguide/,Student Guide -       	Internships      	 - University of Memphis   
6009,6009,http://www.memphis.edu/registrar/vetedben/notices/mitigating.php,"Drops/Withdrawals, & Mitigating Circumstances -       	Registrar      	 - University of Memphis   "
6010,6010,http://www.memphis.edu/health/index.php,Welcome to the Student Health Center! -       	Student Health Center      	 - University of Memphis   
6011,6011,http://www.memphis.edu/financialaid/index.php,Financial Aid -       	Financial Aid      	 - University of Memphis   
6012,6012,http://www.memphis.edu/registrar/vetedben/ppt/va-faq.pptx,
6013,6013,http://www.memphis.edu/esp/lambuth.php,Lambuth Campus Learning Center -       	Educational Support Program      	 - University of Memphis   
6014,6014,http://www.memphis.edu/planning/people/charlie-santo.php,Charlie Santo -       	Planning      	 - University of Memphis   
6015,6015,http://www.memphis.edu/planning/people/reza-banai.php,Reza Banai -       	Planning      	 - University of Memphis   
6016,6016,http://www.memphis.edu/planning/people/alumni.php,Alumni -       	Planning      	 - University of Memphis   
6017,6017,http://www.memphis.edu/planning/people/laura_saija.php,laura_saija -       	Planning      	 - University of Memphis   
6018,6018,http://www.memphis.edu/planning/people/susan-roakes.php,"Susan L. Roakes, Associate Professor -       	Planning      	 - University of Memphis   "
6019,6019,http://www.memphis.edu/planning/programs/dual-degrees.php,Dual Degrees -       	Planning      	 - University of Memphis   
6020,6020,http://www.memphis.edu/planning/programs/index.php,Programs -       	Planning      	 - University of Memphis   
6021,6021,http://www.memphis.edu/planning/programs/study-abroad.php,Study Abroad with City and Regional Planning -       	Planning      	 - University of Memphis   
6022,6022,http://www.memphis.edu/planning/programs/undergraduate-study.php,Undergraduate Study -       	Planning      	 - University of Memphis   
6023,6023,http://www.memphis.edu/umdc/events/index.php,UMDC Current Events -       	UMDC      	 - University of Memphis   
6024,6024,http://www.memphis.edu/umdc/contact/index.php,UMDC Contacts -       	UMDC      	 - University of Memphis   
6025,6025,http://www.memphis.edu/umdc/initiatives/index.php, UMDC Initiatives -       	UMDC      	 - University of Memphis   
6026,6026,http://www.memphis.edu/umdc/about/index.php,About University of Memphis Design Collaborative -       	UMDC      	 - University of Memphis   
6027,6027,http://www.memphis.edu/umdc/lets-stay-together-memphis.php,Let's Stay Together Memphis -       	UMDC      	 - University of Memphis   
6028,6028,http://www.memphis.edu/umdc/partners/index.php, UMDC Partners -       	UMDC      	 - University of Memphis   
6029,6029,http://www.memphis.edu/umdc/faq.php,Frequently Asked Questions -       	UMDC      	 - University of Memphis   
6030,6030,http://www.memphis.edu/umdc/resources/index.php,UMDC Resources -       	UMDC      	 - University of Memphis   
6031,6031,http://www.memphis.edu/umdc/umdc_studio.php,UMDC Studio -       	UMDC      	 - University of Memphis   
6032,6032,http://www.memphis.edu/planning/about/what-is-city-planning.php,What is city Planning -       	Planning      	 - University of Memphis   
6033,6033,http://www.memphis.edu/planning/about/stats.php,Program Statistics -       	Planning      	 - University of Memphis   
6034,6034,http://www.memphis.edu/planning/about/what-kind-of-work.php,What kind of work do Planner do? -       	Planning      	 - University of Memphis   
6035,6035,http://www.memphis.edu/planning/about/where-do-planners-work.php,Where do Planner work? -       	Planning      	 - University of Memphis   
6036,6036,http://www.memphis.edu/jdst/shaul-bar.php,Shaul Bar -       	JDST      	 - University of Memphis   
6037,6037,http://www.memphis.edu/jdst/index.php,Bornblum Judaic Studies -       	JDST      	 - University of Memphis   
6038,6038,http://www.memphis.edu/jdst/mark-kaplowitz.php,Mark A. Kaplowitz -       	JDST      	 - University of Memphis   
6039,6039,http://www.memphis.edu/tigermaps/index.php,TigerMaps -       	TigerMaps      	 - University of Memphis   
6040,6040,http://www.memphis.edu/procurement/tigerbuy/materials.php,Training Materials -       	Procurement and Contract Services      	 - University of Memphis   
6041,6041,http://www.memphis.edu/procurement/tigerbuy/bidcalendar.php,"Bid, Proposal, Request for Quotation Calendar -       	Procurement and Contract Services      	 - University of Memphis   "
6042,6042,http://www.memphis.edu/procurement/tigerbuy/faq.php,Frequently Asked Questions -       	Procurement and Contract Services      	 - University of Memphis   
6043,6043,http://www.memphis.edu/procurement/tigerbuy/ssa-standards.php,Service and Software Accessibility Standards -       	Procurement and Contract Services      	 - University of Memphis   
6044,6044,http://www.memphis.edu/procurement/tigerbuy/ap.php,Accounts Payable -       	Procurement and Contract Services      	 - University of Memphis   
6045,6045,http://www.memphis.edu/procurement/tigerbuy/smbp.php,Diversity Business Program -       	Procurement and Contract Services      	 - University of Memphis   
6046,6046,http://www.memphis.edu/procurement/tigerbuy/businfo.php,Business Information -       	Procurement and Contract Services      	 - University of Memphis   
6047,6047,http://www.memphis.edu/procurement/tigerbuy/protest.php,Vendorâs Right to Protest -       	Procurement and Contract Services      	 - University of Memphis   
6048,6048,http://www.memphis.edu/procurement/contracts/criteria.php,"Contract Criteria, Forms and Resources -       	Procurement and Contract Services      	 - University of Memphis   "
6049,6049,http://www.memphis.edu/gradcatalog/degree_planning/course_descriptions/ccfa/arch.php,University of Memphis - Acalog ACMSâ¢
6050,6050,http://www.memphis.edu/ugcatalog/coursedescrip/ccfa/arch.php,University of Memphis - Acalog ACMSâ¢
6051,6051,http://www.memphis.edu/gradcatalog/degree_planning/ccfa/arch.php,University of Memphis - Acalog ACMSâ¢
6052,6052,http://www.memphis.edu/architecture/facilities/facilities.php,Facilities -       	Department of Architecture      	 - University of Memphis   
6053,6053,http://www.memphis.edu/architecture/communityengagement/summerprogram.php,Summer Program -       	Department of Architecture      	 - University of Memphis   
6054,6054,http://www.memphis.edu/esfc/faculty/index.php, Engaged Scholarship Faculty Committee Faculty -       	ESFC      	 - University of Memphis   
6055,6055,http://www.memphis.edu/architecture/communityengagement/terra.php,TERRA -       	Department of Architecture      	 - University of Memphis   
6056,6056,http://www.memphis.edu/architecture/communityengagement/rzp.php,RZP -       	Department of Architecture      	 - University of Memphis   
6057,6057,http://www.memphis.edu/herbarium/,Home -       	Herbarium      	 - University of Memphis   
6058,6058,http://www.memphis.edu/biology/research,
6059,6059,http://www.memphis.edu/biology/graduate/index.php, Graduate Resources for Department of Biological Sciences -       	Biological Sciences      	 - University of Memphis   
6060,6060,http://www.memphis.edu/biology/administration/guests.php,"Guests, Retiree and Sponsored Accounts -       	Biological Sciences      	 - University of Memphis   "
6061,6061,http://www.memphis.edu/biology/people/faculty/amy-abell.php,"Amy N. Abell, Ph.D. -       	Biological Sciences      	 - University of Memphis   "
6062,6062,http://www.memphis.edu/biology/people/faculty/omar-skalli.php,"Omar Skalli, Ph.D. -       	Biological Sciences      	 - University of Memphis   "
6063,6063,http://www.memphis.edu/biology/people/faculty/steven-schwartzbach.php,Steven D. Schwartzbach -       	Biological Sciences      	 - University of Memphis   
6064,6064,http://www.memphis.edu/biology/people/staff/steve-german.php,"Steve German, B.S. -       	Biological Sciences      	 - University of Memphis   "
6065,6065,http://www.memphis.edu/biology/people/faculty/shawn-brown.php,"Shawn P. Brown, PhD -       	Biological Sciences      	 - University of Memphis   "
6066,6066,http://www.memphis.edu/biology/people/faculty/barbara-taller.php,"Barbara J. Taller, Ph.D. -       	Biological Sciences      	 - University of Memphis   "
6067,6067,http://www.memphis.edu/biology/people/faculty/keith-bowers.php,Keith Bowers -       	Biological Sciences      	 - University of Memphis   
6068,6068,http://www.memphis.edu/biology/people/faculty/judith-cole.php,"Judith A. Cole, Ph.D.  -       	Biological Sciences      	 - University of Memphis   "
6069,6069,http://www.memphis.edu/biology/people/faculty/anna-bess-sorin.php,Anna Bess Sorin -       	Biological Sciences      	 - University of Memphis   
6070,6070,http://www.memphis.edu/feinstone/index.php,W. Harry Feinstone Center for Genomic Research -       	Feinstone      	 - University of Memphis   
6071,6071,http://www.memphis.edu/biology/people/faculty/andrew-liu.php,Andrew Liu -       	Biological Sciences      	 - University of Memphis   
6072,6072,http://www.memphis.edu/biology/people/faculty/randall-bayer.php,"Randall J. Bayer, Ph.D. -       	Biological Sciences      	 - University of Memphis   "
